car,time(s),distance(m),velocity(m/s)
2,15,5.307196703503496,7.080908319335454
2,16,5.327511524792453,7.050628801966052
2,17,5.336231536686569,6.484933861274465
2,18,5.326292626308463,5.3786221673360295
2,19,5.296538647547981,4.0386890619866485
2,20,5.252217891033888,2.8133143098892943
2,21,5.200539862029245,1.9469614407648161
2,22,5.151587077203703,1.4523592536403225
2,23,5.116842596223546,1.3146906342433033
2,24,5.095378346277721,1.4167702965690165
2,25,5.085206063348801,1.7002488291796312
2,26,5.0866198163273335,2.074843763592951
2,27,5.095122586411253,2.513175716710905
2,28,5.110279176458062,2.989903201581739
2,29,5.12876554695963,3.4884148449395336
2,30,5.15048838876694,3.9973576612822277
2,31,5.173483837265076,4.510277214298382
2,32,5.1974514608136815,5.023094185372107
2,33,5.220937615762796,5.49717235809812
2,34,5.233044227618484,5.751158418818258
2,35,5.258584468576396,6.256184124153482
2,36,5.283540356724688,6.750148801709461
2,37,5.308435151954518,7.080215341783502
2,38,5.326281851882618,6.966002651173191
2,39,5.3341578981410525,6.3407751358910245
2,40,5.321025431567273,5.18197128975215
2,41,5.289879353465471,3.8391037080311072
3,0,15,0.0
3,1,14.025,2.000006209333562
3,2,13.05,2.000665628367611
3,3,12.075,2.010391449537659
3,4,11.025,2.058366811244616
3,5,9.9,2.1859151339340386
3,6,8.925,2.366999680934608
3,7,7.875,2.635747430010611
3,8,6.825,2.968720041993996
3,9,5.775,3.351455469328404
3,10,5.1514004162135505,3.803599270657887
3,11,5.169910543914466,4.251492046742185
3,12,5.189873412486486,4.71640874004554
3,13,5.21110261880317,5.191394958994562
3,14,5.233962266062872,5.6719397417570185
3,15,5.258510591440677,6.183366630457164
3,16,5.282078148000187,6.582219295262352
3,17,5.302820243203518,6.732664338705142
3,18,5.3176251473077745,6.504450523449801
3,19,5.318446429657206,5.878093909346372
3,20,5.305574310454472,4.948239241007524
3,21,5.276206626654778,3.9258823350325183
3,22,5.23612450692666,2.957075682554751
3,23,5.195271673971741,2.282525286994629
3,24,5.159120656227628,1.8728711529054083
3,25,5.12816030722239,1.6931702974975382
3,26,5.10986045290515,1.7348620046777037
3,27,5.1001650699176135,1.9264995966836482
3,28,5.099827853367094,2.2289210082637836
3,29,5.10605791119873,2.610265645499842
3,30,5.118240145879236,3.0426288951496536
3,31,5.134481290597091,3.5091591486824116
3,32,5.153545992349654,3.9956105227040846
3,33,5.173954207730117,4.457377009292926
3,34,5.184838541512875,4.708271682309232
3,35,5.208685969688895,5.211897123845129
3,36,5.232651823773483,5.715397531319827
3,37,5.257595512977877,6.206422105525662
3,38,5.27990447399718,6.559114402403276
3,39,5.301188533955167,6.679345250336679
3,40,5.314928357080953,6.401309233417032
3,41,5.315026452800066,5.7319838795478635
4,0,15,0.0
4,1,14.025,2.0000002069777856
4,2,13.05,2.0000307005592206
4,3,12.075,2.0007676965061467
4,4,11.025,2.008490908620683
4,5,9.9,2.0448445781881452
4,6,8.925,2.1163737424769415
4,7,7.875,2.2514423433954556
4,8,6.825,2.451282792325748
4,9,5.775,2.713183149682668
4,10,5.125956367323965,3.057525832974842
4,11,5.138997788339793,3.4257870126748435
4,12,5.154314794581921,3.8311337840933706
4,13,5.171623951528704,4.263153612655707
4,14,5.191377665200048,4.714339015142971
4,15,5.213433116362194,5.2119391575423695
4,16,5.235684334919017,5.677069625239588
4,17,5.257819121462728,6.0890002282304785
4,18,5.2805814632761665,6.369492853231762
4,19,5.2967490905989845,6.3676439301044425
4,20,5.305621060999397,6.064429432434764
4,21,5.302144692838101,5.47668613679516
4,22,5.286213317501324,4.648684411865637
4,23,5.2598043916344634,3.8402419949700506
4,24,5.228238095646043,3.120274666863022
4,25,5.192458364006041,2.521862534340836
4,26,5.162868163701535,2.165809645591077
4,27,5.138562940523445,1.9962672517369362
4,28,5.121932330527739,1.994773375888999
4,29,5.1128333057127975,2.1355150275893524
4,30,5.111032414377826,2.383991658933112
4,31,5.115827378807262,2.717496539630334
4,32,5.1255074226127935,3.1102882145860358
4,33,5.139111371983029,3.5125427238052644
4,34,5.147050948943297,3.7403401267382264
4,35,5.166213252302373,4.211289029733803
4,36,5.186865935034791,4.69654509259514
4,37,5.2095429733805645,5.1889087142428645
4,38,5.231031143712107,5.637916478358608
4,39,5.254325308332318,6.055509832569625
4,40,5.277691471316734,6.319809009057009
4,41,5.29414631094844,6.290445147492571
5,0,0,0.0
5,1,0,2.0000000068992594
5,2,0,2.0000013071168725
5,3,0,2.000045316003116
5,4,0,2.000841225618186
5,5,0,2.0078488437701423
5,6,0,2.0280139045436556
5,7,0,2.0791463771025835
5,8,0,2.173226170108112
5,9,0,2.318680675288244
5,10,0,2.538668675256334
5,11,0,2.7997205142253616
5,12,0,3.112305455726581
5,13,0,3.4675160012856363
5,14,0,3.8579645050906124
5,15,0,4.307249100212907
5,16,0,4.746890315503381
5,17,0,5.193640244538445
5,18,0,5.641916564652291
5,19,0,5.960546797352915
5,20,0,6.112659510643141
5,21,0,6.037582539100354
5,22,0,5.684245096585856
5,23,0,5.153125676255962
5,24,0,4.507625258933393
5,25,0,3.797879099483085
5,26,0,3.2061047586462808
5,27,0,2.734144320703188
5,28,0,2.410613340200658
5,29,0,2.2441154592029675
5,30,0,2.2192454841970086
5,31,0,2.32474057719547
5,32,0,2.5344151678816225
5,33,0,2.8041923925367285
5,34,0,2.974588498282081
5,35,0,3.354233190584155
5,36,0,3.775511227997639
5,37,0,4.224798804271756
5,38,0,4.65878675702701
5,39,0,5.128102632612974
5,40,0,5.5889080260662745
5,41,0,5.906713444623673
